sentence,sibling,target,year,mlm,cosine,valid
"These four factors have been found in a number of other patients who have the pattern of abortion, premature delivery or stillbirth.",fugue,mental_illness,1946.0,,1.0,0
2.,morale,mental_illness,1946.0,,0.9999998807907104,0
"Both patients had pathology or a physiological variant, although of questionable significance.",elation,mental_illness,1946.0,,1.0000001192092896,0
In the first case the discovery would not have been made without the appendectomy.,heaviness,mental_illness,1946.0,,0.9999999403953552,0
In the second case the lesion disappeared without surgical intervention and without the patient's awareness of its existence.,irritation,mental_illness,1946.0,,1.0,0
"The obstetrician commented that this is an interesting example of physiology which often was misinterpreted by the older school of surgeons who relied on, and practiced, extirpation.",dissociation,mental_illness,1946.0,,1.0000001192092896,0
3.,abulia,mental_illness,1946.0,,0.9999999403953552,0
"Both patients had bleeding and gastrointestinal symptoms, including nausea, vomiting and colitis, during earlier pregnancies, but these symptoms were notably absent in a later pregnancy during psychosomatic treatment.",mental health,mental_illness,1946.0,,1.0,0
4.,depression,mental_illness,1946.0,,0.9999999403953552,0
"Whatever may be the internal or external agents predisposing to abortion, it appears from these histories and from other unpublished material that some persons develop an abortion habit just as others develop an accident habit, and that this habit may be interrupted by well-directed psychosomatic treatment.",trauma,mental_illness,1946.0,,1.0000001192092896,0
1.,depersonalization,mental_illness,1946.0,,1.000000238418579,0
"The exercise response to standard work on a bicycle ergometer of five different groups of neurotic patients (E.S. Group 2, E.S. Group 3, somatic anxiety states, anxiety states without demonstrable somatic anxiety, and patients with conversion hysteria) is compared with 20 normal controls, regarding oxygen uptake, lactate rise and pulse area.",enchantment,mental_illness,1946.0,,1.0000001192092896,0
2.,elation,mental_illness,1946.0,,0.9999998807907104,0
"All five groups are significantly worse than the controls when oxygen uptake is compared, but this differentiation is not so complete with the lactate rise and pulse area.",hypnosis,mental_illness,1946.0,,1.0000001192092896,0
The oxygen uptake figures indicate that poor exercise response is an attribute of neurotic patients in general.,melancholy,mental_illness,1946.0,,1.0000001192092896,0
3.,nervousness,mental_illness,1946.0,,0.9999999403953552,0
"A catharometer is a simple, quick and accurrate method for oxygen estimation, and compared with Haldane's method of gas analysis on 22 gas samples gave a product moment correlation of 0.996.",disregard,mental_illness,1946.0,,1.0,0
1.,anxiety,mental_illness,1946.0,,1.000000238418579,0
The vasomotor system of 4 of 10 subjects was conditioned rapidly to a light stimulus.,delusion,mental_illness,1946.0,,1.0000001192092896,0
A faradic current was used as the unconditioned stimulus and the vascular reactions were measured by means of the photo-electric plethysmograph.,anxiety,mental_illness,1946.0,,1.0,0
Once obtained this conditioned response appeared to be relatively stable.,mental illness,mental_illness,1946.0,,0.9999998807907104,0
2.,emotional state,mental_illness,1946.0,,0.9999998807907104,0
Conditioning and extinction curves of this type of conditioning did not always follow the typical curves of learning and forgetting.,agitation,mental_illness,1946.0,,1.0,0
The irregularity of the curves may be attributed to: (a) The instability of the unconditioned responses in some subjects. (,depersonalization,mental_illness,1946.0,,1.0000001192092896,0
b) Changes in attitude and emotional set of the subject. (,joy,mental_illness,1946.0,,1.0000001192092896,0
c) Other factors not studied in this experiment.,state of mind,mental_illness,1946.0,,1.0000001192092896,0
3.,state of mind,mental_illness,1946.0,,0.9999999403953552,0
Three subjects who manifested signs and symptoms of autonomic nervous system imbalance were more easily conditioned than subjects who did not.,bipolar disorder,mental_illness,1946.0,,1.0000001192092896,0
4.,cognitive state,mental_illness,1946.0,,0.9999999403953552,0
"Subjects who were relatively easily conditioned showed more rapid and complete elimination of incidental vascular reflexes to the light stimulus, and showed a tendency toward more stable conditioned responses during extinction than subjects who were not easily conditioned.",agitation,mental_illness,1946.0,,1.000000238418579,0
5.,nervousness,mental_illness,1946.0,,1.000000238418579,0
The intensity of sensations as reported by a subject was not a valid indication of the magnitude of the physiological vascular reactions concomitant with these sensations.,morale,mental_illness,1946.0,,1.0,0
1.,cognitive state,mental_illness,1946.0,,1.000000238418579,0
"Twenty normal controls, 10 anxiety states (with somatic anxiety symptoms but with no complaint of poor exercise response) and 10 effort syndrome patients are compared regarding their responses to moderate exercise on a bicycle ergometer.",hallucinosis,mental_illness,1946.0,,1.0000001192092896,0
2.,elation,mental_illness,1946.0,,0.9999998807907104,0
"O2 uptake, lactate rise and pulse area were determined after exercise for each group.",dissociation,mental_illness,1946.0,,1.0,0
3.,annoyance,mental_illness,1946.0,,0.9999999403953552,0
The anxiety states as well as the effort syndromes had a significantly poor exercise response compared with the normal controls.,mental illness,mental_illness,1946.0,,1.0000001192092896,0
4.,dissociation,mental_illness,1946.0,,0.9999999403953552,0
"O2 consumption after standard work is probably the most satisfactory quantitation of exercise response, but the three tests collectively give the most reliable index.",sorrow,mental_illness,1946.0,,1.0000001192092896,0
1.,abulia,mental_illness,1946.0,,1.000000238418579,0
"Various aspects of personality were studied in eight normal young men maintained 161 days on a partially restricted intake of B-complex vitamins, which was followed by 23 days of acute deficiency, and 10 days of thiamine supplementation.",trauma,mental_illness,1946.0,,0.9999999403953552,0
