sentence,sibling,target,year,mlm,cosine,valid
"Subjective reports of the subjects are discussed, changes in mean scores and in variability and score correlations from trial to trial are surveyed, and factor analyses of results on the first and fourth trials are presented and compared.",hypnosis,depression,1943.0,,1.0,0
Implications of the findings with respect to correction for attenuation are pointed out.,depression,depression,1943.0,,1.0,0
"Tests designed to measure what was conceived to be attention were found by factor analysis to involve a factor which is independent of the factors of rote memory, visual-space, number, or perception.",fear,depression,1943.0,,0.9999998807907104,0
"To a large extent, at least, this attention factor is independent of content and of mode of presentation of test material.",abulia,depression,1943.0,,1.0000001192092896,0
The tests in which the variance is mainly dependent upon this factor are those involving a high degree of sustained or relatively continuous mental effort.,cognitive state,depression,1943.0,,1.0,0
The coefficients of rank difference correlation that are barely significant at six different levels of significance are given forN's of 2 to 30.,dissociation,depression,1943.0,,1.0000001192092896,0
Most of the values were obtained by translation of Olds' tables of probabilities for various values of d2.,fugue,depression,1943.0,,1.0000001192092896,0
Comparison of these data with those obtained by four other methods indicates that one method yields values more appropriate than those obtained from Olds' data for coefficients significant at the .01 level forN's from 11 to 25.,fugue,depression,1943.0,,1.0,0
This method also provides a convenient means of obtaining approximate values of coefficients significant at the .01 level forN's above 30.,irritation,depression,1943.0,,1.0000001192092896,0
Need for caution in evaluating the significance of coefficients obtained from data involving tie rankings is indicated.,harassment,depression,1943.0,,1.0000001192092896,0
The article concludes with recommendations as to choice of methods of determining the significance of rank difference coefficients.,mental illness,depression,1943.0,,1.0000001192092896,0
"The concept of simple structure is criticized for lack of objectivity and for failure to produce invariance of (a) factor loadings under change of battery, and (b) individual scores on primary traits under change of tests.",disregard,depression,1943.0,,1.0000001192092896,0
"It is also criticized on the grounds that simple structure yields at best the factors which were put in and that, by suitable manipulation of tests, any set of factors may be represented in a battery by tests which will yield a simple structure.",impudence,depression,1943.0,,1.0000001192092896,0
"A procedure for rotation is developed which locates the first rotated axis to pass through a cluster of tests which, by hypothesis, contain a common factor and to project all tests into a hyperplane orthogonal to this factor.",dissociation,depression,1943.0,,0.9999999403953552,0
"The second factor is then located to pass through the projections of a second cluster of tests defining the second factor, and so on, until all hypothecated factors have been located.",depersonalization,depression,1943.0,,1.0,0
Any residual interrelations may then be rotated graphically to the most plausible arrangement.,emotional state,depression,1943.0,,1.0000001192092896,0
"The mathematical derivation of a test for determining the fiducial limits of, and significance of difference between, means when the samples are drawn from exponential populations is presented.",agitation,depression,1943.0,,1.000000238418579,0
"The test for differences between means takes the particularly simple form of theF test (the ratio of the larger to the smaller mean) with each mean possessed of 2n degrees of freedom,n being the number of cases in the sample.",trauma,depression,1943.0,,1.0000001192092896,0
"Random sampling, a range of scores upwards from a lower limit of zero, and independence of means from each other are necessary assumptions for the use of the test.",mental illness,depression,1943.0,,1.0,0
"Examples of situations in which the test should be used are given, together with a description of the necessary computational procedures.",dolefulness,depression,1943.0,,1.0,0
Comparisons of the results of the application of this test with the erroneous application of the critical ratio on actual data show that rather large discrepancies exist between the two tests.,morale,depression,1943.0,,1.000000238418579,0
Results obtained by applying tests which assume normality to exponential distributions are subject to much error.,delusion,depression,1943.0,,1.0,0
The second of two parts of this article extends a mathematical theory of non-symbolic learning and conditioning to cases where reward and punishment are involved.,fear,depression,1943.0,,1.0000001192092896,0
"The preceding results are generalized to the case where stimuli and responses are related psychophysically, thus constituting a theory of transfer, generalization, and discrimination.",harassment,depression,1943.0,,1.0000001192092896,0
